Entry,True EC,Predict main EC,Predict child1,Predict child2,Predict child3
O67528,2.7.4.6,2,2.7,2.7.4,2.7.4.6
O67693,5.1.1.7,5,5.1,5.1.1,5.1.1.7
O67837,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O67879,5.3.1.23,5,5.3,5.3.1,5.3.1.23
O67899,2.7.9.2,2,2.7,2.7.9,2.7.9.2
O68984,2.7.4.1,2,2.7,2.7.4,2.7.4.1
O69460,3.6.4.12,3,3.6,3.6.4,3.6.4.12
O74310,3.6.5.-,3,3.6,3.6.5,3.6.5.-
O74382,3.1.3.3,3,3.1,3.1.3,3.1.3.3
O74549,2.3.2.34,2,2.3,2.3.2,2.3.2.34
O74794,4.4.1.17,4,4.4,4.4.1,4.4.1.17
O74831,1.16.3.1,1,1.16,1.16.3,1.16.3.1
O74926,3.4.21.-,3,3.4,3.4.21,3.4.21.-
O74945,3.6.5.-,3,3.6,3.6.5,3.6.5.-
O76577,3.4.19.-,3,3.4,3.4.19,3.4.19.-
O80526,2.3.3.8,2,2.3,2.3.3,2.3.3.8
O81024,2.7.1.82,2,2.7,2.7.1,2.7.1.82
O83146,2.7.1.11,2,2.7,2.7.1,2.7.1.11
O83153,2.7.1.35,2,2.7,2.7.1,2.7.1.35
O83536,3.4.21.53,3,3.4,3.4.21,3.4.21.53
O83903,6.3.2.-,6,6.3,6.3.2,6.3.2.13
O84366,4.3.3.7,4,4.3,4.3.3,4.3.3.7
O84638,4.2.1.24,4,4.2,4.2.1,4.2.1.24
O85291,3.4.21.107,3,3.4,3.4.21,3.4.21.107
O86422,1.1.1.22,1,1.1,1.1.1,1.1.1.22
O86840,2.1.1.148,2,2.1,2.1.1,2.1.1.148
O91466,3.4.22.50,3,3.4,3.4.22,3.4.22.-
O93829,2.5.1.60,2,2.5,2.5.1,2.5.1.60
O93939,3.2.1.58,3,3.2,3.2.1,3.2.1.58
O94255,4.2.1.1,4,4.2,4.2.1,4.2.1.1
O94279,3.1.3.48,3,3.1,3.1.3,3.1.3.-
O94570,2.6.1.57,2,2.6,2.6.1,2.6.1.57
P03772,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P04023,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P05655,2.4.1.10,2,2.4,2.4.1,2.4.1.10
P06130,1.17.1.9,1,1.17,1.17.1,1.17.1.9
P06185,3.4.23.-,3,3.4,3.4.14,3.4.14.11
P07190,3.2.1.20,3,3.2,3.2.1,3.2.1.20
P07999,1.1.1.47,1,1.1,1.3.1,1.1.1.-
P08625,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P09231,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P09331,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P09489,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P09885,2.7.1.95,2,2.7,2.7.1,2.7.1.95
P09961,3.2.1.1,2,2.4,2.4.1,2.4.1.25
P0A0R1,1.16.3.1,1,1.16,1.16.3,1.16.3.1
P0A275,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P0A5I3,1.17.7.4,1,1.17,1.17.7,1.17.7.4
P0A697,2.1.1.63,2,2.1,2.1.1,2.1.1.63
P0C0R3,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P0C1A4,4.2.2.2,4,4.2,4.2.2,4.2.2.2
P0C1U3,3.4.21.-,3,3.1,3.1.4,3.1.1.4
P0C2K6,4.6.1.-,1,1.4,1.11.1,1.4.3.2
P0CAZ1,6.3.2.-,6,6.3,6.3.2,6.3.2.-
P0CL89,3.1.13.-,3,3.1,3.1.13,3.1.13.-
P0CM18,2.3.1.1,2,2.3,2.3.1,2.3.1.1
P0CN40,5.3.1.23,5,5.3,5.3.1,5.3.1.23
P0CN90,2.4.1.173,2,2.4,2.4.1,2.4.1.173
P0CO26,2.1.1.354,2,2.1,2.1.1,2.1.1.354
P0CQ46,3.6.5.-,3,3.6,3.6.5,3.6.5.-
P0CR76,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P0CS08,2.1.1.220,2,2.1,2.1.1,2.1.1.220
P0CS14,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P0CW50,1.18.6.1,1,1.18,1.18.6,1.18.6.1
P0CW96,3.4.21.-,3,3.2,3.2.1,3.2.1.18
P0CY20,3.1.3.7,3,3.1,3.1.3,3.1.3.7
P0DJF8,2.4.2.28,2,2.4,2.4.2,2.4.2.28
P0DUL8,6.3.2.-,6,6.3,6.3.2,6.3.2.-
P0DV49,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P0DW09,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P0DW33,2.4.2.-,2,2.4,2.4.2,2.4.2.48
P10615,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P11365,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P11718,7.1.2.1,7,7.1,7.1.2,7.1.2.1
P11742,2.1.1.63,2,2.1,2.1.1,2.1.1.63
P12546,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P12680,2.6.1.85,2,2.6,2.6.1,2.6.1.85
P14762,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P14898,3.2.1.1,2,2.4,2.4.1,2.4.1.19
P14899,3.2.1.1,3,3.2,3.2.1,3.2.1.1
P15713,3.1.4.3,3,3.1,3.1.4,3.1.4.3
P16397,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P16699,3.2.1.78,3,3.2,3.2.1,3.2.1.78
P18641,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P18962,3.4.14.-,3,3.4,3.4.14,3.4.14.-
P19515,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P19808,4.3.3.7,4,4.3,4.3.3,4.3.3.7
P19923,2.7.1.19,2,2.7,2.7.1,2.7.1.-
P19930,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P20261,3.1.1.3,3,3.1,3.1.1,3.1.1.3
P20724,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P21154,6.3.1.2,6,6.3,6.3.1,6.3.1.2
P21335,3.5.4.33,3,3.5,3.5.4,3.5.4.33
P21557,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P22447,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P23388,2.7.3.9,2,2.7,2.7.3,2.7.3.9
P23551,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P23556,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P23733,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P23796,2.4.2.-,3,3.1,3.1.3,3.1.3.48
P23916,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P24121,2.4.2.-,2,2.4,2.4.2,2.4.2.31
P24477,3.2.2.22,3,3.4,3.4.24,3.4.24.-
P24478,3.2.2.22,3,3.2,3.2.2,3.2.2.22
P24735,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P25036,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P25805,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P25806,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P25868,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P26223,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P26825,2.3.1.28,2,2.3,2.3.1,2.3.1.28
P27121,4.1.1.17,4,4.1,4.1.1,4.1.1.17
P27730,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P27995,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P28019,1.5.1.3,1,1.5,1.5.1,1.5.1.3
P28191,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P28192,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P28822,2.5.1.15,2,2.5,2.5.1,2.5.1.15
P29126,3.2.1.8,3,3.2,3.2.1,3.2.1.8
P29146,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P29523,3.1.3.1,3,3.1,3.1.3,3.1.3.1
P29761,3.2.1.3,3,3.2,3.2.1,3.2.1.-
P29945,2.7.1.107,2,2.7,2.7.1,2.7.1.107
P30289,4.6.1.24,4,4.6,4.6.1,4.6.1.24
P30310,3.1.3.48,3,3.1,3.1.3,3.1.3.48
P30363,3.5.1.1,3,3.5,3.5.1,3.5.1.1
P30572,2.4.1.16,2,2.4,2.4.1,2.4.1.16
P30611,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P30641,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P30648,3.5.4.12,3,3.5,3.5.4,3.5.4.12
P30789,2.3.1.274,2,2.3,2.3.1,2.3.1.274
P30897,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P30899,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P31339,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P32044,2.7.1.40,2,2.7,2.7.1,2.7.1.40
P32090,3.6.1.55,3,3.6,3.6.1,3.6.1.55
P32359,3.2.1.28,3,3.2,3.2.1,3.2.1.28
P32834,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P33486,3.2.1.17,3,3.2,3.2.1,3.2.1.17
P33682,3.2.1.4,3,3.2,3.2.1,3.2.1.4
P33769,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P34205,4.1.99.3,4,4.1,4.1.99,4.1.99.3
P34422,3.4.14.-,3,3.4,3.4.14,3.4.14.-
P34650,5.3.1.8,5,5.3,5.3.1,5.3.1.8
P35042,3.4.21.4,3,3.4,3.4.21,3.4.21.-
P35172,3.2.1.28,3,3.2,3.2.1,3.2.1.28
P35337,3.2.1.15,3,3.2,3.2.1,3.2.1.67
P35485,1.2.4.1,1,1.2,1.2.4,1.2.4.1
P35489,2.3.1.12,2,2.3,2.3.1,2.3.1.12
P35591,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P35810,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P35886,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P36273,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P36550,3.5.1.28,3,3.5,3.5.1,3.5.1.28
P36966,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P36982,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P37182,3.4.23.-,3,3.4,3.4.23,3.4.23.-
P37357,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P37474,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P37696,3.2.1.4,3,3.2,3.2.1,3.2.1.4
P37890,3.4.16.5,3,3.4,3.4.16,3.4.16.-
P38089,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P39043,3.4.22.-,3,3.4,3.4.17,3.4.17.-
P39409,1.97.1.-,1,1.97,1.97.1,1.97.1.-
P39790,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P39800,3.5.1.28,3,3.5,3.5.1,3.5.1.28
P39888,1.14.13.-,1,1.14,1.14.13,1.14.13.-
P40601,3.1.1.3,3,3.1,3.1.1,3.1.1.-
P40880,4.2.1.1,4,4.2,4.2.1,4.2.1.1
P41480,1.8.3.2,2,3.1,3.2.2,3.1.3.48
P41561,1.1.1.42,2,6.2,6.2.1,4.2.1.1
P42666,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P42779,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P42781,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P43077,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P43157,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P43158,3.4.22.-,3,3.4,3.4.24,3.4.22.-
P43310,1.10.3.1,1,1.10,1.10.3,1.10.3.1
P43317,3.2.1.4,3,3.2,3.2.1,3.2.1.4
P43507,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P43510,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P43703,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P44320,3.2.2.31,3,3.2,3.2.2,3.2.2.31
P44332,3.1.3.7,3,3.1,3.1.3,3.1.3.7
P44421,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P44424,2.7.1.107,2,2.7,2.7.1,2.7.1.107
P44596,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P44664,3.4.21.-,3,3.4,3.4.16,3.4.16.4
P44684,3.6.1.13,3,3.6,3.6.1,3.6.1.-
P44687,2.1.1.63,2,2.1,2.1.1,2.1.1.63
P44910,3.6.5.-,3,3.6,3.6.5,3.6.5.n1
P45081,7.4.2.-,7,7.4,7.4.2,7.4.2.-
P45118,2.3.1.12,2,2.3,2.3.1,2.3.1.12
P45243,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P45450,6.3.2.10,6,6.3,6.3.2,6.3.2.10
P45460,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P45515,2.5.1.17,2,2.5,2.5.1,2.5.1.17
P45627,6.3.1.2,6,6.3,6.3.1,6.3.1.2
P45699,3.2.1.4,3,3.2,3.2.1,3.2.1.-
P46071,3.4.22.-,3,3.2,3.2.1,3.2.1.-
P46102,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P46239,3.2.1.4,3,3.2,3.2.1,3.2.1.8
P46463,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P47250,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P47264,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P47269,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P47295,2.4.2.1,2,2.4,2.4.2,2.4.2.1
P47418,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P47470,1.5.1.3,1,1.5,1.5.1,1.5.1.3
P47481,3.4.21.53,3,3.4,3.4.21,3.4.21.53
P47487,6.3.3.2,6,6.3,6.3.3,6.3.3.2
P47588,2.1.1.207,2,2.1,2.1.1,2.1.1.207
P47666,1.11.1.-,1,1.2,1.11.1,1.11.1.7
P48372,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P48374,5.6.2.2,5,5.6,5.6.2,5.6.2.2
P48458,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P48459,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P48460,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P48823,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P48839,3.2.1.81,3,3.2,3.2.1,3.2.1.81
P49007,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P49008,3.2.1.52,3,3.2,3.2.1,3.2.1.52
P49425,3.2.1.78,3,3.2,3.2.1,3.2.1.78
P49595,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P49596,3.1.3.16,3,3.1,3.1.3,3.1.3.16
P49966,3.6.5.-,3,3.6,3.6.5,3.6.5.-
P50400,3.2.1.4,3,3.2,3.2.1,3.2.1.4
P50717,3.2.1.17,3,3.2,3.2.1,3.2.1.17
P50845,2.7.1.45,2,2.7,2.7.1,2.7.1.45
P50859,1.14.14.154,1,1.14,1.14.14,1.14.14.154
P50864,3.5.1.28,3,3.5,3.5.1,3.5.1.-
P50941,1.1.1.100,1,1.1,1.1.1,1.1.1.100
P51719,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P51728,3.2.1.17,3,3.2,3.2.1,3.2.1.17
P51846,4.1.1.1,4,4.1,4.1.1,4.1.1.1
P52157,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P52311,2.1.1.37,2,2.1,2.1.1,2.1.1.37
P52423,2.1.2.2,2,2.1,2.1.2,2.1.2.2
P52484,2.3.2.23,2,2.3,2.3.2,2.3.2.23
P52682,3.5.2.6,3,3.5,3.5.2,3.5.2.6
P52985,1.1.1.3,1,1.1,1.1.1,1.1.1.3
P52993,2.3.1.61,2,2.3,2.3.1,2.3.1.61
P53001,2.6.1.1,2,2.6,2.6.1,2.6.1.1
P53580,3.4.11.18,3,3.4,3.4.11,3.4.11.18
P54424,3.2.1.4,3,3.2,3.2.1,3.2.1.-
P54894,1.2.1.38,1,1.2,1.2.1,1.2.1.38
P54937,3.2.1.4,3,3.2,3.2.1,3.2.1.4
P55022,1.14.18.1,1,1.14,1.14.18,1.14.18.1
P55183,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P55303,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P55304,1.11.1.6,1,1.11,1.11.1,1.11.1.6
P55456,2.3.2.-,2,2.3,2.3.2,2.3.2.27
P55543,1.14.14.-,1,1.14,1.14.14,1.14.14.-
P55611,3.1.3.12,3,3.1,3.1.3,3.1.3.12
P55979,1.11.1.24,1,1.11,1.11.1,1.11.1.24
P56067,2.5.1.47,2,2.5,2.5.1,2.5.1.47
P56109,4.1.2.13,4,4.1,4.1.2,4.1.2.13
P56148,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P56577,1.11.1.24,1,1.11,1.11.1,1.11.1.24
P57220,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P57528,3.1.11.5,3,3.1,3.1.11,3.1.11.5
P57530,3.1.11.5,3,3.1,3.1.11,3.1.11.5
P57858,1.3.5.2,1,1.3,1.3.5,1.3.5.2
P57863,3.5.4.25,3,3.5,3.5.4,3.5.4.25
P58371,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P58381,1.3.1.9,1,1.3,1.3.1,1.3.1.9
P58383,1.97.1.12,1,1.97,1.97.1,1.97.1.12
P58598,3.2.1.15,3,3.2,3.2.1,3.2.1.15
P59038,4.1.99.22,4,4.1,4.1.99,4.1.99.22
P59307,1.2.1.38,1,1.2,1.2.1,1.2.1.38
P59391,1.2.1.38,1,1.2,1.2.1,1.2.1.38
P59492,2.6.1.52,2,2.6,2.6.1,2.6.1.52
P59576,6.3.5.5,6,6.3,6.3.5,6.3.5.5
P60809,6.3.1.20,6,6.3,6.3.1,6.3.1.20
P61429,1.12.2.1,1,1.12,1.12.99,1.12.99.6
P61611,3.4.21.88,3,3.4,3.4.21,3.4.21.88
P62588,4.1.99.22,4,4.1,4.1.99,4.1.99.22
P62692,3.2.1.17,3,3.2,3.2.1,3.2.1.17
P63690,7.2.2.-,7,7.2,7.2.2,7.2.2.-
P63729,6.3.5.5,6,6.3,6.3.5,6.3.5.5
P65954,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P68585,2.1.1.37,2,2.1,2.1.1,2.1.1.37
P69808,2.7.1.202,2,2.7,2.7.1,2.7.1.202
P70954,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P71380,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P71426,2.7.7.66,2,2.7,2.7.7,2.7.7.66
P72158,6.3.4.18,6,6.3,6.3.4,6.3.4.18
P72173,2.6.1.1,2,2.6,2.6.1,2.6.1.1
P73016,1.3.1.9,1,1.3,1.3.1,1.3.1.9
P73162,2.7.2.1,2,2.7,2.7.2,2.7.2.1
P73534,2.7.1.40,2,2.7,2.7.1,2.7.1.40
P73548,2.7.7.41,2,2.7,2.7.7,2.7.7.41
P73689,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P74111,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P74193,4.2.3.1,4,4.2,4.2.3,4.2.3.1
P74199,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P74292,6.3.5.1,6,6.3,6.3.5,6.3.5.1
P74384,4.3.2.2,4,4.3,4.3.2,4.3.2.2
P74391,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P74397,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P75232,2.3.1.274,2,2.3,2.3.1,2.3.1.274
P75522,5.1.3.1,5,5.1,5.1.3,5.1.3.-
P75800,3.1.4.52,3,3.1,3.1.4,3.1.4.52
P76261,3.1.4.52,3,3.1,3.1.4,3.1.4.52
P76555,2.7.2.1,2,2.3,2.8.3,2.7.2.1
P77868,7.2.2.-,7,7.2,7.2.2,7.2.2.8
P77935,2.4.2.14,2,2.4,2.4.2,2.4.2.14
P78568,1.2.1.88,1,1.2,1.2.1,1.2.1.88
P80196,4.6.1.19,4,4.6,4.6.1,4.6.1.19
P80576,2.5.1.54,2,2.5,2.5.1,2.5.1.54
P82998,2.5.1.18,2,2.5,2.5.1,2.5.1.18
P84033,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P86226,6.2.1.5,6,6.2,6.2.1,6.2.1.5
P86330,3.4.21.-,1,1.11,1.11.1,1.11.1.7
P86837,3.4.22.-,2,2.7,2.7.7,2.7.7.49
P91079,2.3.1.50,2,2.3,2.3.1,2.3.1.50
P92131,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P94147,2.1.1.37,2,2.1,2.1.1,2.1.1.37
P94366,7.4.2.-,7,7.4,7.4.2,7.4.2.-
P94400,3.6.5.-,3,3.6,3.6.5,3.6.5.-
P94414,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P94420,7.2.2.-,7,7.2,7.2.2,7.2.2.-
P94461,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P94513,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P94587,3.4.22.-,3,3.4,3.4.22,3.4.22.-
P94593,3.6.4.-,3,3.6,3.6.4,3.6.4.-
P94870,3.4.22.-,3,3.4,3.4.22,3.4.22.40
P95871,3.4.21.-,3,3.4,3.4.21,3.4.21.-
P95872,1.1.1.302,1,1.1,1.1.1,1.1.1.302
P96136,1.2.1.38,1,1.2,1.2.1,1.2.1.38
P96601,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P96685,2.7.13.3,2,2.7,2.7.13,2.7.13.3
P97051,4.2.1.84,4,4.2,4.2.1,4.2.1.84
P98068,3.4.24.-,3,3.4,3.4.24,3.4.24.-
P9WEP3,1.14.11.-,1,1.14,1.14.11,1.14.11.-
P9WEV1,6.3.1.-,6,6.3,6.3.2,6.3.2.-
P9WGC6,6.2.1.5,6,6.2,6.2.1,6.2.1.5
P9WID8,1.11.1.24,1,1.11,1.11.1,1.11.1.24
P9WIS3,1.2.4.4,1,1.2,1.2.4,1.2.4.4
P9WMW1,2.4.1.1,2,2.4,2.4.1,2.4.1.1
P9WMY9,2.4.1.11,2,2.4,2.4.1,2.4.1.-
P9WN19,1.4.1.13,1,1.4,1.4.1,1.4.1.13
P9WPG5,2.7.8.41,2,2.7,2.7.8,2.7.8.5
P9WQC7,1.1.1.1,1,1.1,1.1.1,1.1.1.1
Q00179,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q00227,7.1.1.9,7,7.1,7.1.1,7.1.1.9
Q00668,1.11.1.-,1,1.11,1.11.1,1.11.1.-
Q00852,2.3.3.14,2,2.3,2.3.3,2.3.3.14
Q00946,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q00ZY2,6.5.1.8,6,6.5,6.5.1,6.5.1.8
Q00ZZ1,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q01F03,1.14.11.-,1,1.14,1.14.11,1.14.11.-
Q01W10,4.1.1.37,4,4.1,4.1.1,4.1.1.37
Q02001,4.1.3.27,4,4.1,4.1.3,4.1.3.27
Q02003,4.1.3.27,4,4.1,4.1.3,4.1.3.27
Q02075,1.10.3.2,1,1.10,1.10.3,1.10.3.2
Q02226,7.1.1.9,7,7.1,7.1.1,7.1.1.9
Q022E5,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q02541,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q029X9,3.5.1.108,3,3.5,3.5.1,3.5.1.108
Q03069,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q03420,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q03424,3.4.21.-,3,3.4,3.4.21,3.4.21.-
Q03440,7.1.1.9,7,7.1,7.1.1,7.1.1.9
Q03574,2.3.1.199,2,2.3,2.3.1,2.3.1.199
Q03FV0,2.1.3.15,2,2.1,2.1.3,2.1.3.15
Q03GM6,2.7.1.50,2,2.7,2.7.1,2.7.1.50
Q03HZ9,7.4.2.8,7,7.4,7.4.2,7.4.2.8
Q03J12,2.7.8.13,2,2.7,2.7.8,2.7.8.13
Q03WX0,3.4.21.88,3,3.4,3.4.21,3.4.21.88
Q04513,4.3.1.19,4,4.3,4.3.1,4.3.1.19
Q04515,1.5.1.3,1,1.5,1.5.1,1.5.1.3
Q04804,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q04806,2.5.1.18,2,2.5,2.5.1,2.5.1.18
Q04850,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q04943,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q04B11,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q04ES8,2.7.8.13,2,2.7,2.7.8,2.7.8.13
Q04FS1,4.3.3.7,4,4.3,4.3.3,4.3.3.7
Q04GM3,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q04P21,6.3.1.21,6,6.3,6.3.1,6.3.1.21
Q04Q90,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q04R57,6.3.5.5,6,6.3,6.3.5,6.3.5.5
Q04RK6,6.3.2.4,6,6.3,6.3.2,6.3.2.4
Q04RS7,6.3.3.3,6,6.3,6.3.3,6.3.3.3
Q04RS9,2.8.1.6,2,2.8,2.8.1,2.8.1.6
Q04UC6,2.4.2.29,2,2.4,2.4.2,2.4.2.29
Q04WE1,6.1.1.11,6,6.1,6.1.1,6.1.1.11
Q05094,3.4.22.-,3,3.4,3.4.22,3.4.22.-
Q05187,2.3.2.13,2,2.3,2.3.2,2.3.2.13
Q05259,2.1.1.148,1,1.3,1.3.7,1.3.7.5
Q057J0,3.6.5.-,3,3.6,3.6.5,3.6.5.-
Q057V8,2.7.2.1,2,2.7,2.7.2,2.7.2.1
Q05AL2,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q06129,4.1.3.27,4,4.1,4.1.3,4.1.3.27
Q06240,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q06398,2.5.1.18,2,2.5,2.5.1,2.5.1.18
Q06475,7.1.1.9,7,7.1,7.1.1,7.1.1.9
Q06517,3.4.24.-,3,3.4,3.4.24,3.4.24.-
Q06GR5,1.10.3.9,1,1.10,1.10.3,1.10.3.9
Q07259,2.4.2.-,2,2.4,2.4.1,2.4.1.129
Q07737,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q07HT2,7.4.2.8,7,7.4,7.4.2,7.4.2.8
Q07L51,6.3.3.3,6,6.3,6.3.3,6.3.3.3
Q07PK4,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q08291,2.5.1.10,2,2.5,2.5.1,2.5.1.10
Q08408,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q08430,2.7.13.3,2,2.7,2.7.13,2.7.13.3
Q084G8,2.3.1.274,2,2.3,2.3.1,2.3.1.274
Q08653,4.1.3.27,4,4.1,4.1.3,4.1.3.27
Q08D57,2.1.1.354,2,2.1,2.1.1,2.1.1.354
Q09190,3.5.4.5,3,3.5,3.5.4,3.5.4.5
Q09333,7.1.1.9,7,7.1,7.1.1,7.1.1.9
Q09422,3.1.3.16,3,3.1,3.1.3,3.1.3.-
Q09475,3.6.4.-,3,3.6,3.6.4,3.6.4.-
Q09537,2.7.11.16,2,2.7,2.7.11,2.7.11.14
Q09564,3.1.3.16,3,3.1,3.1.3,3.1.3.16
Q09596,2.5.1.18,2,2.5,2.5.1,2.5.1.18
Q09652,2.5.1.18,2,2.5,2.5.1,2.5.1.18
Q0AAC1,4.1.1.65,4,4.1,4.1.1,4.1.1.65
Q0AEI0,1.1.1.267,1,1.1,1.1.1,1.1.1.267
Q0AN24,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q0APH6,1.17.99.9,1,1.17,1.17.99,1.17.99.9
Q0AVA8,1.3.8.1,1,1.3,1.3.8,1.3.8.-
Q0AVU6,4.1.99.22,4,4.1,4.1.99,4.1.99.22
Q0AYB0,2.5.1.75,2,2.5,2.5.1,2.5.1.75
Q0BKE7,1.2.1.70,1,1.2,1.2.1,1.2.1.70
Q0BN25,1.1.1.267,1,1.1,1.1.1,1.1.1.267
